DIA,TMP,RH,PM10
11.0,13.709,79.682,23.273
12.0,11.775,88.25,18.0
18.0,14.339,68.609,26.87
19.0,15.95,63.1,29.8
20.0,14.753,67.842,28.842
21.0,13.809,71.591,18.591
22.0,14.596,67.13,23.304
23.0,15.229,66.0,30.143
24.0,12.8,79.478,19.478
25.0,12.126,82.13,17.913
26.0,12.586,82.273,15.591
27.0,15.01,67.8,18.15
28.0,14.476,67.095,17.048
29.0,13.135,72.824,15.176
30.0,13.809,69.261,32.652
31.0,13.895,69.9,32.85
1.0,15.152,58.957,31.522
2.0,15.923,56.0,30.045
3.0,16.135,55.261,25.783
4.0,16.139,64.783,27.696
5.0,14.7,73.043,21.913
6.0,14.15,74.45,21.4
7.0,13.096,81.174,14.13
8.0,15.978,64.826,17.174
9.0,15.778,69.739,29.261
10.0,16.157,65.238,15.571
11.0,15.5,73.955,16.227
12.0,15.678,69.13,16.217
13.0,15.33,67.174,21.174
14.0,16.4,61.318,22.5
15.0,16.074,63.391,26.435
16.0,16.726,56.13,23.609
17.0,16.59,65.65,30.0
18.0,16.148,67.13,27.913
19.0,15.004,68.957,19.913
20.0,14.422,60.304,21.87
21.0,14.609,65.217,20.652
22.0,14.705,71.136,21.636
23.0,15.035,71.471,21.706
24.0,15.65,66.05,23.45
25.0,15.952,67.0,23.565
26.0,15.414,71.091,25.909
27.0,15.417,68.217,27.957
28.0,15.83,61.261,29.435
29.0,15.191,60.826,29.522
30.0,14.996,54.478,33.739
31.0,15.496,50.174,30.087
1.0,15.426,51.565,25.217
2.0,15.43,61.174,22.826
3.0,15.341,58.727,21.909
4.0,15.252,68.0,25.783
5.0,14.832,70.263,28.0
6.0,15.391,63.565,31.435
7.0,14.43,68.304,28.348
8.0,15.691,59.565,17.652
9.0,15.196,63.261,24.652
10.0,14.435,74.235,34.706
11.0,14.219,74.571,21.619
12.0,14.442,71.421,18.737
13.0,12.755,81.045,13.5
14.0,11.738,86.538,10.692
15.0,14.796,63.565,16.13
16.0,14.296,72.435,22.609
17.0,15.209,68.682,23.773
18.0,14.685,73.308,14.385
20.0,14.614,71.136,27.136
21.0,15.048,64.609,23.217
22.0,15.461,64.391,22.957
23.0,15.261,60.522,27.304
24.0,15.287,68.174,31.435
25.0,14.77,74.217,28.304
26.0,15.77,65.826,25.565
27.0,15.974,63.609,24.522
28.0,14.939,74.435,21.565
29.0,13.62,82.4,8.55
30.0,14.544,75.5,16.0
1.0,14.589,72.556,19.278
2.0,15.368,59.895,17.421
3.0,13.874,70.261,15.696
4.0,14.276,70.667,22.714
5.0,14.878,67.696,23.783
6.0,14.809,63.391,16.739
7.0,13.73,65.696,17.435
8.0,12.027,80.727,14.136
9.0,14.979,67.316,18.579
10.0,15.343,74.0,21.043
11.0,15.677,68.0,21.5
12.0,15.232,68.474,19.421
13.0,15.795,61.955,23.909
14.0,15.939,63.348,22.174
15.0,16.026,61.478,30.783
16.0,13.524,78.286,21.476
18.0,14.033,73.0,11.0
19.0,15.339,70.348,17.391
20.0,14.667,73.5,13.833
21.0,16.432,59.789,17.211
22.0,14.2,75.714,22.095
23.0,14.428,67.222,19.667
24.0,13.177,74.909,20.682
25.0,13.289,78.263,34.105
26.0,13.66,79.533,27.067
27.0,13.896,74.261,25.652
28.0,14.43,72.913,32.435
29.0,13.915,77.769,27.846
30.0,14.848,73.565,23.522
31.0,12.513,78.0,16.739
1.0,12.926,74.609,28.304
2.0,12.52,81.8,39.133
3.0,13.4,70.333,20.733
4.0,14.178,65.261,27.957
5.0,13.157,72.826,20.261
6.0,12.948,71.957,20.13
7.0,14.622,62.783,25.391
8.0,13.814,66.182,21.955
9.0,13.895,67.045,17.545
10.0,14.674,63.957,21.522
11.0,15.27,59.174,29.087
12.0,12.773,62.0,19.667
13.0,13.644,51.222,10.889
14.0,10.9,66.0,11.625
15.0,13.2,68.4,36.4
16.0,12.674,66.478,35.522
17.0,13.174,60.304,23.522
18.0,13.761,59.087,16.739
19.0,14.8,62.913,27.739
20.0,15.27,58.565,35.087
21.0,15.483,56.217,35.87
22.0,15.713,48.696,29.957
23.0,15.283,42.478,29.391
24.0,14.326,54.565,28.696
25.0,15.778,54.565,32.826
26.0,15.322,59.043,26.174
27.0,15.865,53.087,39.522
28.0,15.223,41.864,31.5
29.0,15.509,56.696,33.087
30.0,16.057,51.783,35.652
1.0,15.291,49.522,32.739
2.0,12.757,63.652,37.739
3.0,14.5,49.739,31.826
4.0,13.847,42.263,35.632
6.0,13.987,30.043,31.609
7.0,11.939,39.174,36.217
8.0,13.761,39.174,41.522
9.0,14.887,34.957,30.174
10.0,14.222,49.652,42.565
11.0,11.274,69.435,59.957
12.0,12.678,53.522,62.957
13.0,13.839,45.391,38.043
14.0,13.413,36.783,36.87
15.0,13.587,43.609,40.913
16.0,13.487,49.522,31.348
17.0,12.705,56.773,47.818
18.0,9.065,74.217,93.13
19.0,10.648,62.609,79.913
20.0,11.443,55.478,61.609
21.0,10.53,68.174,65.261
22.0,7.596,82.217,45.0
23.0,11.557,60.957,41.217
24.0,12.587,49.348,26.913
25.0,12.991,44.909,36.727
26.0,13.187,48.826,34.304
27.0,13.748,52.478,45.391
28.0,13.609,54.913,25.478
29.0,12.912,50.0,14.941
30.0,13.648,49.652,16.391
31.0,14.126,42.609,28.087
1.0,13.965,49.87,44.217
2.0,12.825,52.85,20.9
3.0,12.862,31.524,18.048
4.0,9.678,47.957,46.435
5.0,10.522,36.826,33.957
6.0,13.191,33.435,66.13
7.0,11.1,26.174,42.435
8.0,10.891,46.13,62.739
9.0,13.409,37.478,52.609
10.0,13.474,39.0,29.739
11.0,13.836,36.955,33.273
12.0,13.383,45.261,40.391
13.0,14.039,47.217,44.261
14.0,14.178,56.261,43.043
15.0,13.422,61.889,42.056
16.0,13.076,64.095,56.714
17.0,12.848,58.435,33.0
18.0,13.077,58.909,36.591
19.0,10.2,83.222,15.667
20.0,7.893,84.857,25.643
21.0,9.013,65.87,31.739
22.0,11.965,56.522,24.13
23.0,11.291,60.043,22.565
24.0,11.461,57.87,29.565
25.0,11.483,60.304,28.174
26.0,13.165,49.9,19.4
27.0,13.418,39.727,19.909
28.0,12.952,20.087,19.043
29.0,12.427,30.636,30.864
30.0,12.165,34.696,22.913
31.0,12.991,43.783,15.304
1.0,12.123,60.227,42.5
2.0,12.595,60.364,37.455
3.0,13.337,54.105,26.263
4.0,13.322,57.087,16.652
5.0,12.624,63.048,16.524
6.0,13.8,32.682,15.182
7.0,15.17,23.087,21.565
8.0,14.8,30.609,26.522
9.0,15.439,38.696,20.391
10.0,16.639,44.957,28.913
11.0,16.443,45.652,33.348
12.0,14.641,46.727,26.409
13.0,14.217,51.783,49.13
14.0,13.565,62.0,50.348
15.0,14.773,54.136,42.909
16.0,16.561,35.783,22.826
17.0,17.145,23.818,23.318
18.0,18.187,18.391,39.565
19.0,17.543,15.087,39.174
20.0,15.261,39.957,51.565
21.0,13.255,60.455,40.455
22.0,14.313,53.043,49.609
23.0,16.348,46.87,45.13
24.0,17.491,40.826,43.696
25.0,16.287,33.174,27.696
26.0,13.791,45.391,54.913
27.0,12.417,55.222,52.444
28.0,14.265,47.0,51.348
29.0,15.335,42.391,44.0
1.0,17.261,41.391,37.348
2.0,17.391,44.826,33.957
3.0,16.913,37.957,28.87
4.0,16.609,34.087,32.826
5.0,16.117,41.304,61.696
6.0,10.548,70.087,80.609
7.0,12.465,56.13,63.087
8.0,15.065,39.652,37.739
9.0,16.37,36.348,43.652
10.0,15.732,46.474,58.842
11.0,15.94,42.05,48.75
12.0,18.218,35.182,46.136
13.0,17.978,38.609,43.522
14.0,17.235,39.391,56.0
15.0,16.735,40.783,35.565
16.0,14.696,54.478,38.522
17.0,14.961,49.87,34.478
18.0,16.005,50.7,48.45
19.0,17.291,44.913,35.609
20.0,17.768,42.682,40.273
21.0,14.97,60.13,42.13
22.0,16.957,45.739,34.261
23.0,17.7,29.696,32.217
24.0,19.743,21.87,37.478
25.0,19.777,20.773,43.364
26.0,19.316,21.526,57.211
27.0,19.6,18.909,41.955
28.0,19.322,27.826,45.913
29.0,17.374,48.739,59.609
30.0,17.986,41.227,59.182
31.0,17.891,35.043,60.522
1.0,16.665,49.435,52.739
2.0,17.148,48.286,41.524
3.0,16.309,52.773,41.136
4.0,16.77,47.696,29.087
5.0,17.743,46.348,36.522
6.0,17.83,40.87,37.957
7.0,17.891,35.391,29.565
8.0,18.074,37.783,37.565
9.0,17.909,41.87,40.13
10.0,18.8,28.696,31.957
11.0,19.07,26.87,34.783
12.0,18.5,26.522,38.174
13.0,19.061,26.609,34.522
14.0,19.395,31.143,48.476
15.0,18.648,37.826,48.13
16.0,19.017,40.696,58.391
17.0,19.123,38.682,50.727
18.0,18.243,48.13,50.783
19.0,17.579,52.714,53.0
21.0,17.576,53.952,59.143
22.0,17.824,50.619,34.476
23.0,17.996,46.348,33.696
24.0,16.7,53.609,42.435
25.0,16.591,52.783,43.261
26.0,15.878,56.783,35.957
27.0,17.233,43.048,29.095
28.0,17.161,42.087,38.783
29.0,16.352,47.391,33.783
30.0,13.909,53.957,26.913
1.0,12.948,59.739,20.565
2.0,16.383,43.783,27.739
3.0,18.13,34.348,27.13
4.0,19.235,33.391,34.174
5.0,17.473,42.455,33.955
6.0,14.781,54.81,26.762
7.0,12.075,75.812,24.312
8.0,15.2,56.652,35.696
9.0,15.235,62.696,40.826
10.0,14.587,64.348,27.478
11.0,13.791,68.87,25.739
12.0,12.15,73.625,33.75
13.0,19.808,32.846,41.846
14.0,17.567,39.238,42.333
15.0,18.657,32.217,40.304
16.0,18.417,28.609,28.391
17.0,18.117,32.348,31.391
18.0,17.265,46.783,43.478
19.0,18.235,36.522,32.609
20.0,19.009,33.174,63.304
21.0,18.991,35.727,66.818
22.0,18.37,34.565,44.478
23.0,18.691,37.045,41.364
24.0,21.24,26.3,44.2
25.0,19.552,20.87,34.478
26.0,19.861,18.87,50.913
27.0,16.935,47.75,74.95
28.0,16.604,46.783,49.565
29.0,14.305,57.955,32.636
30.0,13.47,62.783,22.217
31.0,13.487,69.609,27.174
1.0,15.739,61.217,33.304
2.0,16.639,58.478,29.609
3.0,15.852,62.391,21.522
4.0,16.655,57.591,23.136
5.0,17.696,53.043,26.435
27.0,17.395,55.263,18.421
28.0,15.113,58.565,28.696
29.0,13.957,65.435,31.957
30.0,14.926,46.043,29.0
31.0,14.235,44.0,23.783
1.0,13.483,46.391,31.522
2.0,13.714,31.773,20.545
3.0,13.657,34.0,25.739
4.0,13.413,39.304,31.739
5.0,12.226,55.174,35.652
6.0,12.343,44.174,24.913
7.0,12.361,57.087,21.87
8.0,13.283,53.391,34.435
9.0,13.126,46.783,37.696
10.0,13.848,45.652,47.913
11.0,13.661,38.783,36.609
12.0,11.287,44.609,24.565
13.0,9.583,58.174,33.522
14.0,9.991,64.609,25.522
15.0,10.909,45.348,19.261
16.0,11.548,42.261,25.565
17.0,12.596,44.826,32.609
18.0,12.504,43.13,37.696
19.0,10.448,74.13,22.087
20.0,11.609,65.545,22.182
21.0,13.448,58.522,29.522
22.0,11.824,68.619,29.524
23.0,12.235,70.174,22.043
24.0,12.391,68.957,24.652
25.0,13.07,62.696,42.391
26.0,11.761,65.913,31.913
27.0,12.804,57.609,38.913
28.0,13.0,60.174,36.826
29.0,12.652,59.652,45.522
30.0,13.278,48.043,36.478
1.0,13.678,45.435,34.609
2.0,13.182,36.182,24.136
3.0,12.539,36.435,27.565
4.0,13.178,35.087,22.087
5.0,12.935,52.043,34.261
6.0,14.048,48.261,46.391
7.0,14.135,44.304,34.478
8.0,13.916,69.378,22.757
9.0,15.861,56.391,20.957
10.0,16.426,54.652,26.783
11.0,15.648,61.391,18.913
12.0,14.213,70.087,21.652
13.0,14.878,69.826,27.478
14.0,14.713,69.609,28.87
15.0,14.361,71.826,20.043
16.0,13.913,77.609,12.391
17.0,14.591,74.174,12.0
18.0,14.295,82.773,12.727
19.0,14.0,79.957,12.87
20.0,14.305,70.636,16.455
21.0,14.741,65.091,17.227
22.0,14.687,64.174,20.783
23.0,14.835,66.0,21.13
24.0,14.895,72.455,24.727
25.0,14.817,73.087,14.696
26.0,13.865,74.652,18.957
27.0,12.759,74.318,13.955
28.0,12.683,77.261,13.174
29.0,11.639,73.304,18.478
30.0,12.709,65.174,32.13
1.0,14.27,56.391,36.783
2.0,14.639,55.609,30.87
3.0,14.174,62.217,42.043
4.0,13.248,71.913,34.217
5.0,13.609,71.391,27.217
6.0,13.426,79.435,19.565
7.0,13.491,73.261,20.13
8.0,12.38,78.15,14.25
9.0,11.957,80.87,7.652
10.0,12.5,73.045,15.227
11.0,13.855,71.455,14.636
12.0,16.152,60.522,20.0
13.0,15.713,52.478,23.957
14.0,15.057,57.913,31.739
15.0,16.152,57.217,28.174
16.0,16.4,61.739,24.13
17.0,16.365,63.739,23.13
18.0,13.0,81.045,13.864
19.0,10.713,80.913,15.957
20.0,13.087,71.348,30.565
21.0,13.522,74.522,25.087
22.0,15.487,67.043,23.261
23.0,17.048,63.826,26.13
24.0,17.73,62.217,25.783
25.0,17.2,60.217,35.0
26.0,17.22,60.8,41.9
27.0,16.496,67.174,48.652
28.0,17.561,61.087,45.478
29.0,15.865,67.0,32.348
30.0,16.096,63.957,32.043
31.0,15.657,61.739,31.217
1.0,15.67,61.391,39.087
2.0,14.77,59.261,30.87
3.0,15.635,55.826,34.826
4.0,15.565,61.0,32.609
5.0,16.209,52.957,29.217
6.0,16.07,48.304,33.435
7.0,15.217,35.087,26.174
8.0,13.722,57.435,27.304
9.0,13.648,56.826,27.217
10.0,15.243,48.609,27.174
11.0,16.126,49.043,39.0
12.0,15.93,58.522,60.739
13.0,15.443,59.391,39.783
14.0,16.191,51.13,32.609
15.0,15.943,51.0,46.087
16.0,14.457,56.217,49.435
17.0,14.035,61.87,49.0
18.0,13.813,66.826,32.174
19.0,13.822,61.739,27.478
20.0,11.291,74.261,35.696
21.0,11.97,77.217,20.348
22.0,12.974,70.522,31.043
23.0,14.383,64.261,39.304
24.0,14.239,63.13,45.87
25.0,15.061,56.739,31.826
26.0,15.648,53.783,14.783
27.0,15.0,55.0,20.217
28.0,14.365,58.957,27.087
29.0,14.861,56.0,32.478
30.0,15.13,52.435,32.565
1.0,13.057,64.261,23.261
2.0,14.0,59.826,39.304
3.0,13.639,66.391,28.087
4.0,12.204,52.304,14.739
5.0,14.252,46.304,28.043
6.0,15.239,38.739,40.522
7.0,14.843,31.0,40.826
8.0,12.752,33.348,51.217
9.0,12.261,57.391,57.13
10.0,13.448,48.739,33.565
11.0,13.839,38.13,26.478
12.0,12.408,40.231,29.923
18.0,13.635,53.826,48.0
19.0,13.983,43.696,40.783
20.0,12.909,51.261,49.217
21.0,11.987,59.304,27.565
22.0,13.974,52.913,49.174
23.0,12.457,59.87,48.087
24.0,11.391,65.217,51.565
25.0,8.726,79.783,53.696
26.0,9.243,68.565,22.174
27.0,10.152,55.739,24.609
28.0,11.274,48.391,17.043
29.0,11.314,52.318,12.364
30.0,11.77,52.652,15.87
31.0,12.77,59.304,17.478
1.0,12.57,57.13,26.913
2.0,13.039,52.304,13.739
3.0,13.674,49.696,12.087
4.0,13.857,47.913,35.348
5.0,12.93,51.87,34.043
6.0,12.322,46.957,37.87
7.0,13.039,40.0,34.609
8.0,12.83,34.043,34.304
9.0,12.113,55.609,48.565
10.0,12.161,48.348,45.957
11.0,12.004,54.261,41.826
12.0,12.257,48.609,44.348
13.0,10.822,53.652,40.391
14.0,10.657,36.174,30.0
15.0,12.735,41.0,37.304
16.0,14.043,44.13,48.478
17.0,14.552,40.087,50.783
18.0,14.65,34.85,35.05
19.0,15.674,31.913,49.174
20.0,15.474,34.957,52.739
21.0,14.974,45.652,49.174
22.0,14.165,51.913,45.261
23.0,13.804,50.174,27.478
24.0,14.017,43.652,24.696
25.0,14.174,38.87,44.652
26.0,12.591,54.652,49.609
27.0,12.313,45.913,39.217
28.0,13.743,41.043,32.217
29.0,14.787,38.783,30.739
30.0,15.97,37.957,47.043
31.0,15.439,33.826,39.609
1.0,13.739,42.217,48.304
2.0,15.057,34.652,45.522
3.0,9.961,62.696,49.087
4.0,11.165,52.696,50.174
5.0,13.313,27.043,30.87
6.0,13.322,28.174,33.043
7.0,14.435,36.435,46.217
8.0,14.078,50.696,54.652
9.0,13.474,56.043,49.087
10.0,13.439,58.478,59.304
11.0,12.278,63.478,51.783
12.0,13.965,52.304,45.957
13.0,15.652,43.609,46.217
14.0,15.435,45.043,30.478
15.0,15.73,40.696,25.174
16.0,17.461,26.739,35.913
17.0,15.03,53.087,64.826
18.0,14.148,49.696,62.13
19.0,15.396,40.304,37.609
20.0,16.035,32.522,39.565
21.0,15.77,37.0,41.609
22.0,14.174,44.609,29.696
23.0,16.355,40.227,59.545
24.0,16.109,36.261,60.391
25.0,15.491,39.087,39.87
26.0,16.822,35.696,26.652
27.0,17.639,32.478,36.043
28.0,18.248,26.522,38.826
1.0,18.152,33.043,39.478
2.0,18.496,31.043,49.609
3.0,18.243,24.13,36.609
4.0,17.996,27.913,40.696
5.0,17.97,36.913,47.174
6.0,18.439,29.0,57.739
7.0,18.035,15.87,38.957
8.0,17.47,19.478,38.696
9.0,17.526,24.696,45.87
10.0,17.657,25.565,46.043
11.0,16.274,35.174,54.913
12.0,14.874,41.739,46.522
13.0,14.5,40.13,35.043
14.0,14.287,46.261,33.609
15.0,12.287,61.0,32.348
16.0,11.744,55.611,14.667
17.0,14.674,45.087,23.13
18.0,14.283,48.217,22.652
19.0,12.743,55.087,29.87
20.0,13.913,46.261,25.435
21.0,16.561,31.217,27.0
22.0,17.387,33.087,40.522
23.0,17.974,30.217,38.174
24.0,18.048,35.174,34.348
25.0,18.509,33.348,45.478
26.0,18.909,34.609,47.087
27.0,19.239,33.217,46.957
28.0,15.86,48.6,41.8
19.0,18.848,33.348,35.261
20.0,18.648,38.261,39.522
21.0,18.322,40.348,32.304
22.0,17.165,50.043,38.174
23.0,18.735,36.217,31.391
24.0,18.461,34.478,32.0
25.0,18.865,28.304,29.739
26.0,19.287,28.13,40.391
27.0,19.326,26.739,53.826
28.0,18.9,24.522,37.609
29.0,18.574,25.87,42.565
30.0,17.557,28.522,34.13
1.0,18.643,22.435,26.565
2.0,19.243,26.609,35.304
3.0,19.578,29.609,48.913
4.0,18.457,43.87,53.174
5.0,18.217,43.913,52.652
6.0,18.917,39.565,48.391
7.0,18.627,39.364,33.818
8.0,15.796,52.348,29.652
9.0,16.204,48.391,30.609
10.0,16.93,50.435,35.087
11.0,18.496,42.565,35.174
12.0,17.448,44.826,36.087
13.0,16.987,49.652,33.043
14.0,15.648,52.217,27.478
15.0,15.33,49.435,21.348
16.0,14.439,56.0,31.304
17.0,16.37,46.043,28.043
18.0,16.23,51.565,28.696
19.0,16.868,50.318,28.818
20.0,16.639,55.957,30.304
21.0,15.636,63.714,19.643
22.0,15.724,70.143,27.476
23.0,16.426,64.609,27.435
24.0,17.587,58.043,28.435
25.0,17.522,58.217,34.261
26.0,17.552,58.391,34.565
27.0,17.561,54.087,30.783
28.0,15.165,64.565,21.826
29.0,16.378,56.609,19.304
30.0,17.539,50.217,28.304
31.0,18.222,53.087,34.261
1.0,18.816,51.737,34.053
2.0,21.013,41.783,40.478
3.0,21.378,35.304,35.0
4.0,20.583,32.478,27.087
5.0,19.143,44.174,38.478
6.0,16.878,60.043,27.087
7.0,16.035,66.957,26.913
8.0,18.439,53.957,26.565
9.0,20.787,35.0,32.696
10.0,21.178,42.391,36.87
11.0,20.991,45.913,35.957
12.0,21.435,35.0,34.391
13.0,21.474,21.435,27.435
14.0,22.213,27.391,36.783
15.0,21.704,40.043,40.043
16.0,21.287,41.435,42.043
17.0,21.348,33.783,33.565
18.0,21.552,24.0,33.478
19.0,21.752,22.783,35.609
20.0,21.37,26.478,45.0
21.0,21.374,24.391,35.652
22.0,20.987,25.739,36.13
23.0,19.578,31.826,39.043
24.0,18.474,37.565,27.217
25.0,17.161,60.087,18.087
26.0,15.178,72.913,20.217
27.0,16.074,63.913,30.652
28.0,15.821,67.214,19.786
